candidate_id,epsilon,embedding_precision,block_size,source_row_or_combination,combination_coefficients,recovered_p,recovered_q,recovery_valid,raw_bkz_pmf_valid,pmf_is_fixed_q_normalized,normalization_preserved_q,linf_norm_lower,linf_norm_upper,l2_norm,input_basis_hash,output_basis_hash,run_id,sd_lower,sd_upper,renyi_lower,renyi_upper,log2_renyi_minus_one_lower,log2_renyi_minus_one_upper,feasible,rejection_reason
1458,0.250000000000000000000000000000,128,10,comb:-2*row0;1*row1;2*row2;2*row11,comb:-2*row0;1*row1;2*row2;2*row11,2976126724 2559361080 1627691092 765548475 266277020 68494384 13029763 1833067 190713 14674 835 35 1 0 0 0 0 0 0,8278567863,true,true,false,true,424405652843.12390114453202022908035309331483561205,424405652843.12390114453202022908035309331483561205,624301054442.8818,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000010440182482540103068480830868234251797706269357268,0.00000000010440182482540103068480830868234251797706269357268,1.0000000000235528349925846414718773894471342601085,1.0000000000235528349925846414718773894471342601085,-35.305308320076647090272687833505920819955594756877,-35.305308320076647090272687833505920819955594756877,false,renyi_requirement_failed
1459,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-2*row2;-2*row11,comb:-2*row0;2*row1;-2*row2;-2*row11,347591954 298916478 190103574 89411008 31099398 7999692 1521790 214090 22274 1714 98 4 0 0 0 0 0 0 0,966882074,true,true,false,true,530185502360.45913172314134279337280005831498051805,530185502360.45913172314134279337280005831498051805,744760062197.8176,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000094487872878754839442963204746907019577353243442641,0.00000000094487872878754839442963204746907019577353243442641,1.0000000020175776993960737803581465738159052318770,1.0000000020175776993960737803581465738159052318770,-28.884728619454764168338178082352535036273527274830,-28.884728619454764168338178082352535036273527274830,false,renyi_requirement_failed
1460,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-2*row2;-1*row11,comb:-2*row0;2*row1;-2*row2;-1*row11,426101665 366431983 233041785 109606045 38123740 9806562 1865513 262446 27305 2101 120 5 0 0 0 0 0 0 0,1185269270,true,true,false,true,501491143843.84511594774026338968069394879995922718,501491143843.84511594774026338968069394879995922718,633431776329.0581,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000058754211450645176001390954195341455345145356646026,0.00000000058754211450645176001390954195341455345145356646026,1.0000000009611062553050562583544307509105779496497,1.0000000009611062553050562583544307509105779496497,-29.954585011602344736410940787753532401467235170895,-29.954585011602344736410940787753532401467235170895,false,renyi_requirement_failed
1461,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-2*row2,comb:-2*row0;2*row1;-2*row2,504611376 433947488 275979996 129801082 45148082 11613432 2209236 310802 32336 2488 142 6 0 0 0 0 0 0 0,1403656466,true,true,false,true,472796785327.23110017233918398598858783928493793631,472796785327.23110017233918398598858783928493793631,571909729850.854,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000041613274461033536179694567228400047888068715606064,0.00000000041613274461033536179694567228400047888068715606064,1.0000000008476661621001798492016725091940899973831,1.0000000008476661621001798492016725091940899973831,-30.135784751431798769106383173628945443928927990943,-30.135784751431798769106383173628945443928927990943,false,renyi_requirement_failed
1462,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-2*row2;1*row11,comb:-2*row0;2*row1;-2*row2;1*row11,583121087 501462993 318918207 149996119 52172424 13420302 2552959 359158 37367 2875 164 7 0 0 0 0 0 0 0,1622043662,true,true,false,true,444102426810.61708439693810458229648172976991664544,444102426810.61708439693810458229648172976991664544,576369952156.5726,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000042044322211271937239467478664699956919161695522132,0.00000000042044322211271937239467478664699956919161695522132,1.0000000433337636353702148476972757024809160876068,1.0000000433337636353702148476972757024809160876068,-24.459933215720521559413052715898183193206718097631,-24.459933215720521559413052715898183193206718097631,false,renyi_requirement_failed
1463,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-2*row2;2*row11,comb:-2*row0;2*row1;-2*row2;2*row11,661630798 568978498 361856418 170191156 59196766 15227172 2896682 407514 42398 3262 186 8 0 0 0 0 0 0 0,1840430858,true,true,false,true,415408068294.00306862153702517860437562025489535457,415408068294.00306862153702517860437562025489535457,645446018824.2429,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000046005063239915799154675783538440576948342049290761,0.00000000046005063239915799154675783538440576948342049290761,1.0000017451713683654257140920837544758835722424381,1.0000017451713683654257140920837544758835722424381,-19.128199859449710319957886689524615543450448620771,-19.128199859449710319957886689524615543450448620771,false,renyi_requirement_failed
1464,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-1*row2;-2*row11,comb:-2*row0;2*row1;-1*row2;-2*row11,94880392 81593697 51891597 24406064 8489043 2183635 415395 58439 6080 468 27 1 0 0 0 0 0 0 0,263924838,true,true,false,true,418987391105.81434377658214785337243074070806672769,418987391105.81434377658214785337243074070806672769,642234720973.2461,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.0000000030190542902292303150621635127119526488618885191241,0.0000000030190542902292303150621635127119526488618885191241,1.0000002882349057285857942623965812418593004963760,1.0000002882349057285857942623965812418593004963760,-21.726251605339515034791556695736645586188788298063,-21.726251605339515034791556695736645586188788298063,false,renyi_requirement_failed
1465,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-1*row2;-1*row11,comb:-2*row0;2*row1;-1*row2;-1*row11,173390103 149109202 94829808 44601101 15513385 3990505 759118 106795 11111 855 49 2 0 0 0 0 0 0 0,482312034,true,true,false,true,390293032589.20032800118106844968032463119304543682,390293032589.20032800118106844968032463119304543682,518261794656.28516,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.0000000013201330615052602430434823426443992463288561549676,0.0000000013201330615052602430434823426443992463288561549676,1.0000000075054112596683917610497514240638203262058,1.0000000075054112596683917610497514240638203262058,-26.989421727373044082178169457836686746633889178719,-26.989421727373044082178169457836686746633889178719,false,renyi_requirement_failed
1466,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-1*row2,comb:-2*row0;2*row1;-1*row2,251899814 216624707 137768019 64796138 22537727 5797375 1102841 155151 16142 1242 71 3 0 0 0 0 0 0 0,700699230,true,true,false,true,361598674072.58631222577998904598821852167802414595,361598674072.58631222577998904598821852167802414595,451665581590.3243,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000073995056248454801109547147574904890507509013851026,0.00000000073995056248454801109547147574904890507509013851026,1.0000000022889870954103888050183773830787320950976,1.0000000022889870954103888050183773830787320950976,-28.702643524530807515818844953150254900984307617079,-28.702643524530807515818844953150254900984307617079,false,renyi_requirement_failed
1467,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-1*row2;1*row11,comb:-2*row0;2*row1;-1*row2;1*row11,330409525 284140212 180706230 84991175 29562069 7604245 1446564 203507 21173 1629 93 4 0 0 0 0 0 0 0,919086426,true,true,false,true,332904315555.97229645037890964229611241216300285508,332904315555.97229645037890964229611241216300285508,467637644124.70087,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000061738868925461271138331331692771043213069199530467,0.00000000061738868925461271138331331692771043213069199530467,1.0000032749550122802597543732620984107341442454970,1.0000032749550122802597543732620984107341442454970,-18.220093480691171614004966368188578964689944138578,-18.220093480691171614004966368188578964689944138578,false,renyi_requirement_failed
1468,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-1*row2;2*row11,comb:-2*row0;2*row1;-1*row2;2*row11,408919236 351655717 223644441 105186212 36586411 9411115 1790287 251863 26204 2016 115 5 0 0 0 0 0 0 0,1137473622,true,true,false,true,304209957039.35828067497783023860400630264798156422,304209957039.35828067497783023860400630264798156422,559146486734.8064,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000065124035499641272796630820562007714437043588082045,0.00000000065124035499641272796630820562007714437043588082045,1.0004786840009757013241035841237713955388377241229,1.0004786840009757013241035841237713955388377241229,-11.028638791788698787933890027845235088951392398731,-11.028638791788698787933890027845235088951392398731,false,renyi_requirement_failed
1469,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-2*row11,comb:-2*row0;2*row1;-2*row11,157831170 135729084 86320380 40598880 14121312 3632422 691000 97212 10114 778 44 2 0 0 0 0 0 0 0,439032398,true,true,false,true,307789279851.16955583002295291337206142310115293733,307789279851.16955583002295291337206142310115293733,587507961971.4253,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.0000000018340040743778618903893839831432558301558692928910,0.0000000018340040743778618903893839831432558301558692928910,1.0338276408917445577945854738456835857747727122984,1.0338276408917445577945854738456835857747727122984,-4.8856536213468092468672688354462547267112934648371,-4.8856536213468092468672688354462547267112934648371,false,renyi_requirement_failed
1470,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;-1*row11,comb:-2*row0;2*row1;-1*row11,79321459 68213579 43382169 20403843 7096970 1825552 347277 48856 5083 391 22 1 0 0 0 0 0 0 0,220645202,true,true,false,true,279094921334.55554005462187350967995531358613164646,279094921334.55554005462187350967995531358613164646,459191727184.7016,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.0000000027899089071463123392511117646320285266613550142022,0.0000000027899089071463123392511117646320285266613550142022,1.0285274209386891589320130883061596142989764450227,1.0285274209386891589320130883061596142989764450227,-5.1315068658186477728859445125444444601027984258587,-5.1315068658186477728859445125444444601027984258587,false,renyi_requirement_failed
1471,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1,comb:-2*row0;2*row1,811748 698074 443958 208806 72628 18682 3554 500 52 4 0 0 0 0 0 0 0 0 0,2258006,true,true,false,true,250400562817.94152427922079410598784920407111035559,250400562817.94152427922079410598784920407111035559,394746929140.83984,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000020069184063417159862488504694311048617913564495207,0.00000020069184063417159862488504694311048617913564495207,1.0000001064779243632120691864288994387883155983689,1.0000001064779243632120691864288994387883155983689,-23.162942310877712819251184430855281099678858759633,-23.162942310877712819251184430855281099678858759633,false,renyi_requirement_failed
1472,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;1*row11,comb:-2*row0;2*row1;1*row11,77697963 66817431 42494253 19986231 6951714 1788188 340169 47856 4979 383 22 1 0 0 0 0 0 0 0,216129190,true,true,false,true,274256895619.19403078860673000184902257181966283341,274256895619.19403078860673000184902257181966283341,424346429976.23914,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.0000000022130950084559316305243368493642728215553148032326,0.0000000022130950084559316305243368493642728215553148032326,1.0500608759842388071620183058966023301321162954810,1.0500608759842388071620183058966023301321162954810,-4.3201726537013339486412261629899021007390609669340,-4.3201726537013339486412261629899021007390609669340,false,renyi_requirement_failed
1473,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;2*row11,comb:-2*row0;2*row1;2*row11,156207674 134332936 85432464 40181268 13976056 3595058 683892 96212 10010 770 44 2 0 0 0 0 0 0 0,434516386,true,true,false,true,337042681270.55592716114896972353068368756439302860,337042681270.55592716114896972353068368756439302860,532532915430.8092,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.0000000015474518361920862476972720482495421715924603137508,0.0000000015474518361920862476972720482495421715924603137508,1.0445935042059011800593106863759455211710201650434,1.0445935042059011800593106863759455211710201650434,-4.4870226171281252581333081190566886262268519774158,-4.4870226171281252581333081190566886262268519774158,false,renyi_requirement_failed
1474,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;1*row2;-2*row11,comb:-2*row0;2*row1;1*row2;-2*row11,410542732 353051865 224532357 105603824 36731667 9448479 1797395 252863 26308 2024 115 5 0 0 0 0 0 0 0,1141989634,true,true,false,true,262369818228.87024952697097120738015820472764314884,262369818228.87024952697097120738015820472764314884,593942805254.5131,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000075809120492643924408135959910277720298440038060701,0.00000000075809120492643924408135959910277720298440038060701,1.0000697731716470476566888548569637068331386719111,1.0000697731716470476566888548569637068331386719111,-13.806968059377604273008264683250452476729955346073,-13.806968059377604273008264683250452476729955346073,false,renyi_requirement_failed
1475,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;1*row2;-1*row11,comb:-2*row0;2*row1;1*row2;-1*row11,332033021 285536360 181594146 85408787 29707325 7641609 1453672 204507 21277 1637 93 4 0 0 0 0 0 0 0,923602438,true,true,false,true,227821001903.37911653949085520139365832421955271623,227821001903.37911653949085520139365832421955271623,477515527294.0698,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000073736070018051677386966130232794257328483627287552,0.00000000073736070018051677386966130232794257328483627287552,1.0000002652103125027663956545552312049750746684867,1.0000002652103125027663956545552312049750746684867,-21.846359789562919063825499787440340005232559309550,-21.846359789562919063825499787440340005232559309550,false,renyi_requirement_failed
1476,0.250000000000000000000000000000,128,10,comb:-2*row0;2*row1;1*row2,comb:-2*row0;2*row1;1*row2,253523310 218020855 138655935 65213750 22682983 5834739 1109949 156151 16246 1250 71 3 0 0 0 0 0 0 0,705215242,true,true,false,true,290606787554.74101291203309492307531943996428291142,290606787554.74101291203309492307531943996428291142,427259593826.12915,261c77f3a402de077c4a06ce1cedfa5f868314d7abc2d441884ead3dd82f14ae,db8066655e065aef2cae877b833d1e73603cb39996e638e9672a0b22f6c580c5,eps0p250000000000_p128_b10,0.00000000073398515529709108949370556342481123064877307031166,0.00000000073398515529709108949370556342481123064877307031166,1.0000000002061089540486392635386506619965819675796,1.0000000002061089540486392635386506619965819675796,-32.175873767232920105028493550876567442398859891681,-32.175873767232920105028493550876567442398859891681,false,renyi_requirement_failed
